"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.801226208E0,8.107135266E-2,-6.987948954E-2,-1.144703196E-1
2.811171208E0,1.134020698E-1,-7.971392155E-2,-1.120653963E-1
2.821116208E0,1.101647589E-1,-9.820398688E-2,-1.244579852E-1
2.831062208E0,8.995064199E-2,-1.116479051E-1,-1.418207073E-1
2.841007208E0,9.422612607E-2,-1.135371405E-1,-1.670403332E-1
2.850953208E0,1.003487456E-1,-7.361001313E-2,-1.781027170E-1
2.860898208E0,1.097762114E-1,-3.991484821E-2,-1.723443790E-1
2.870843208E0,1.136649022E-1,-3.339988053E-2,-1.564218261E-1
2.880788208E0,1.140268448E-1,-3.366943717E-2,-1.670292600E-1
2.890734208E0,1.005326405E-1,-2.230361938E-2,-1.856467581E-1
2.900679208E0,5.804150909E-2,-6.911408901E-4,-1.867880980E-1
2.910624208E0,-1.785739660E-3,1.159561336E-2,-1.663029993E-1
2.920570208E0,-5.551463485E-2,1.457418501E-2,-1.536116177E-1
2.930515208E0,-8.738956153E-2,6.323763728E-3,-1.662784410E-1
2.940460208E0,-6.853433758E-2,2.765323699E-2,-1.705697125E-1
2.950406208E0,-3.603639007E-2,2.860224009E-2,-1.512394023E-1
2.960351208E0,-1.060509503E-2,4.502356052E-4,-1.386807160E-1
2.970296208E0,2.737695605E-2,-4.328459859E-2,-1.057895797E-1
2.980242083E0,5.400576085E-2,-9.879514039E-2,-8.525587600E-2
2.990187083E0,1.031364056E-1,-1.634975052E-1,-5.180106819E-2
3.000132083E0,1.589898866E-1,-1.816361529E-1,-2.465538779E-2
3.010078083E0,1.971920854E-1,-1.615351796E-1,-3.312465940E-3
3.020023083E0,2.110856545E-1,-1.480854142E-1,3.040318251E-2
3.029968083E0,2.207066631E-1,-4.795243084E-2,3.811390579E-2
3.039914083E0,1.926566926E-1,-6.227167726E-2,3.983591080E-2
3.049859083E0,1.130369112E-1,-1.958027869E-1,6.607591230E-2
3.059804083E0,5.739890009E-2,-7.660027921E-2,6.376096308E-2
3.069750083E0,6.140775114E-2,-1.804099917E-2,5.658114871E-2
3.079695083E0,9.447024733E-2,-2.845255136E-3,5.771848697E-2
