"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.124856700E1,-3.259022827E0,-6.006559296E0,1.659089905E1
3.125851100E1,1.245709534E0,-1.794992294E1,2.131821854E1
3.126845500E1,4.436324615E0,-5.037085327E1,-8.509803772E-1
3.127839900E1,7.074887695E0,-7.930987427E1,-2.695878891E1
3.128834300E1,2.877316589E0,-5.764347977E1,-3.278632050E0
3.129828700E1,-2.637814636E0,-3.152339676E1,2.673590240E0
3.130823100E1,1.134341125E0,-1.981983444E1,4.307592316E0
3.131817500E1,3.925137634E0,-1.447415085E1,4.359983368E0
3.132811900E1,5.170547791E0,-9.771979065E0,9.141490173E-1
3.133806300E1,5.161865845E0,-6.333030396E0,-1.140478363E0
3.134800700E1,4.508025513E0,-5.608536987E0,-2.272125092E0
3.135795100E1,2.214494934E0,-6.007607117E0,-4.075874176E0
3.136789500E1,2.329156494E-1,-6.634503479E0,-4.535717926E0
3.137784000E1,-1.703457642E-1,-5.696254578E0,-3.947141876E0
3.138778400E1,-9.572593689E-1,-3.384461975E0,-3.766766968E0
3.139772800E1,-1.706152039E0,-1.357527008E0,-3.794908447E0
3.140767200E1,-1.454974365E0,1.061293030E-1,-2.687960358E0
3.141761600E1,-5.345384216E-1,1.384321289E0,-2.366578674E-1
3.142756000E1,-7.035369873E-3,2.384391632E0,2.495909729E0
3.143750400E1,-4.321513367E-1,2.722837830E0,4.877756653E0
3.144744800E1,-8.551716614E-1,2.314936066E0,6.075715485E0
3.145739200E1,-1.237925720E0,1.771266632E0,5.921835480E0
3.146733600E1,-1.601819000E0,1.384620667E0,4.958738251E0
3.147728000E1,-1.813927917E0,1.216071167E0,3.716172180E0
3.148722400E1,-1.820813599E0,1.188079376E0,2.672542419E0
3.149716800E1,-1.641935577E0,1.169517975E0,1.768572235E0
3.150711200E1,-1.412313080E0,1.134341125E0,1.044228516E0
3.151705600E1,-1.149759064E0,1.047521667E0,8.168513489E-1
3.152700000E1,-4.713697815E-1,8.951385498E-1,1.574425964E0
3.153694400E1,8.635542297E-1,2.167492676E-1,2.556383972E0
3.154688800E1,2.142644348E0,-1.244811401E0,4.210144958E0
3.155683200E1,7.156617737E0,-4.666096802E0,2.717149658E0
3.156677600E1,1.618718857E1,-1.725357101E1,-6.003266144E0
3.157672100E1,3.971391449E0,-2.492541733E1,-5.303471375E0
3.158666500E1,-7.189249878E0,-2.374302612E1,8.487051086E0
3.159660900E1,-1.058344162E1,-2.863724854E1,1.784094955E1
3.160655313E1,-1.252445526E1,-4.329716309E1,1.939022781E1
3.161649713E1,-7.020999756E0,-4.573394577E1,1.334774323E1
3.162644113E1,5.658233643E-2,-3.468811569E1,4.145180054E0
3.163638513E1,-1.732197876E0,-2.481165390E1,2.010319519E-1
3.164632913E1,-4.588558044E0,-1.913725388E1,-6.981481934E-1
3.165627313E1,-1.882036285E0,-1.353605164E1,-9.567653961E0
3.166621713E1,2.083068237E0,-9.575737152E0,-1.653491547E1
3.167616113E1,2.134112091E0,-9.080566864E0,-2.384541321E1
3.168610513E1,1.791025543E0,-8.813372498E0,-2.017444702E1
3.169604913E1,2.694546661E0,-1.237596405E1,-8.986113281E0
3.170599313E1,4.167932739E0,-1.230845444E1,-2.224224701E0
3.171593713E1,3.592379608E0,-1.076112213E1,4.102219391E0
3.172588113E1,1.932481384E0,-7.569010162E0,8.185428314E0
3.173582513E1,1.238973541E0,-5.077890472E0,1.007689499E1
3.174576913E1,1.713935852E0,-2.330803070E0,7.067403259E0
3.175571313E1,1.730850677E0,-5.987548828E-1,4.159250793E0
3.176565713E1,8.532257080E-1,6.788383484E-1,2.181114349E0
3.177560213E1,1.472937012E-1,1.587149506E0,7.827223206E-1
3.178554613E1,-5.013075256E-1,1.994452515E0,2.579136658E-1
3.179549013E1,-8.511300659E-1,1.955982513E0,2.179467773E-1
3.180543413E1,-8.689430237E-1,1.803150330E0,1.963916016E-1
3.181537813E1,-6.655160522E-1,1.631906433E0,2.152523804E-1
3.182532213E1,-4.046086121E-1,1.448388062E0,4.144880676E-1
3.183526613E1,-6.077362061E-2,1.249302063E0,1.100212097E0
3.184521013E1,2.659968567E-1,1.216819611E0,1.848655701E0
3.185515413E1,-1.224453735E-1,1.387614441E0,3.344345398E0
3.186509813E1,-1.956281891E0,1.366807709E0,7.925269318E0
3.187504213E1,-4.020189972E0,5.421725464E-1,1.148935776E1
3.188498613E1,-4.350702667E0,-3.113076324E0,1.448298248E1
3.189493013E1,-5.635780334E-1,-1.203632034E1,1.927511719E1
3.190487413E1,8.657097473E0,-3.730946457E1,1.802551575E1
3.191481813E1,8.350984039E0,-7.194444077E1,-8.752149811E0
3.192476213E1,4.496499481E0,-7.069019897E1,-1.876886993E1
3.193470613E1,3.326083374E0,-4.000760376E1,-4.002826080E0
3.194465013E1,1.410516815E0,-2.251123764E1,5.090913391E-1
3.195459413E1,3.452720032E0,-1.488235199E1,3.467239838E0
3.196453913E1,5.326673126E0,-9.592951355E0,1.872007141E0
3.197448313E1,4.845872955E0,-6.594386902E0,-1.885329437E0
3.198442713E1,2.894081726E0,-7.679779816E0,-4.254303131E0
3.199437113E1,3.453318787E-1,-1.000235001E1,-4.648283844E0
3.200431513E1,-1.970652008E0,-1.113699051E1,-3.195405121E0
3.201425913E1,-3.320395203E0,-1.119387222E1,-1.980232086E0
3.202420313E1,-3.707490234E0,-9.381740570E0,-1.161883850E0
3.203414713E1,-3.408861237E0,-6.083349609E0,-1.273252258E0
3.204409113E1,-2.432142334E0,-2.641107788E0,-1.776056671E0
3.205403513E1,-1.816173248E0,-2.290237427E-1,-9.258247375E-1
3.206397913E1,-6.176156616E-1,1.904040527E0,9.211843872E-1
3.207392313E1,3.258723450E-1,3.417992249E0,3.075205078E0
3.208386713E1,3.366499329E-1,4.013004913E0,5.033432922E0
3.209381113E1,1.601669312E-1,3.883524170E0,5.856571198E0
3.210375513E1,7.484436035E-3,3.382366333E0,5.241799622E0
3.211369913E1,-2.465373230E-1,2.765199738E0,4.117487640E0
3.212364313E1,-3.203338623E-1,2.297422485E0,3.096760254E0
3.213358713E1,-3.659889221E-1,1.993404694E0,2.300715637E0
3.214353113E1,-3.278182983E-1,1.810185699E0,1.606309662E0
3.215347513E1,-2.751278687E-1,1.660197601E0,1.152303772E0
3.216342013E1,-1.411564636E-1,1.432071991E0,1.053958282E0
3.217336413E1,2.701881409E-1,1.141526184E0,1.343156891E0
3.218330813E1,1.350491638E0,5.536985779E-1,1.737736359E0
3.219325213E1,4.033063202E0,-1.034199371E0,3.684288483E0
3.220319613E1,1.093491074E1,-4.410129089E0,5.374274139E0
3.221314013E1,1.471649689E1,-1.175730057E1,-2.145039368E-1
3.222308413E1,5.427263947E0,-1.824885132E1,-2.822530518E0
3.223302813E1,-3.653302917E0,-2.295356781E1,7.132068787E0
3.224297213E1,-1.043270508E1,-3.121638519E1,1.691632233E1
3.225291613E1,-8.087681580E0,-4.753529984E1,1.388153320E1
3.226286013E1,-2.161355438E0,-5.120117661E1,6.656058655E0
3.227280413E1,4.086502075E-2,-3.857059204E1,3.092269592E0
3.228274813E1,-3.404819641E0,-2.845926865E1,1.644929352E0
3.229269213E1,-6.688840485E0,-2.153706345E1,-2.773881683E0
3.230263613E1,-4.442910919E0,-1.536509811E1,-1.317649933E1
3.231258013E1,-2.020348663E0,-1.178708862E1,-2.080343903E1
3.232252413E1,-1.106049957E0,-7.528145142E0,-2.950529343E1
3.233246813E1,-1.269360352E0,-1.059466827E1,-1.650842056E1
3.234241213E1,-6.017486572E-2,-1.347722397E1,-6.016139374E0
3.235235613E1,2.778821411E0,-1.152198990E1,8.851094055E-1
3.236230013E1,3.899989929E0,-8.243507538E0,6.038293304E0
3.237224513E1,3.543431396E0,-5.697751465E0,9.410480804E0
3.238218913E1,2.829565887E0,-3.751648407E0,1.019874161E1
3.239213313E1,2.625989227E0,-1.816622314E0,8.112230530E0
3.240207713E1,2.264790344E0,-9.924362183E-2,5.209466858E0
3.241202113E1,1.504970398E0,1.087039490E0,2.772384796E0
3.242196513E1,7.629634094E-1,1.933379517E0,7.170089722E-1
3.243190913E1,1.941462708E-1,2.213297424E0,-5.551954651E-1
3.244185313E1,-3.098556519E-2,2.112107849E0,-7.390132141E-1
3.245179713E1,4.790039063E-2,1.907333679E0,-3.993695068E-1
3.246174113E1,1.845661926E-1,1.715732117E0,-5.837860107E-2
3.247168513E1,2.188449097E-1,1.487307129E0,2.260299683E-1
3.248162913E1,2.501298523E-1,1.304387512E0,5.737568665E-1
3.249157313E1,3.864962769E-1,1.248104553E0,1.130449219E0
3.250151713E1,6.075865173E-1,1.383273468E0,1.736389160E0
3.251146113E1,3.188369751E-1,1.596879272E0,3.095113678E0
3.252140513E1,-1.229543152E0,1.687890015E0,7.257358246E0
3.253134913E1,-3.253933411E0,1.003513184E0,1.108130630E1
3.254129313E1,-4.094585266E0,-2.545307007E0,1.339549393E1
3.255123713E1,-6.328839111E-1,-9.134903870E0,1.770428375E1
3.256118213E1,3.002156982E0,-2.626573013E1,1.863235382E1
3.257112613E1,4.705464935E0,-6.685457520E1,-1.241952347E1
3.258107013E1,6.387966156E0,-7.755192993E1,-1.681034271E1
3.259101413E1,1.441801758E0,-5.109968765E1,-7.312294006E-1
3.260095788E1,-2.653981018E-1,-2.860835861E1,1.903591461E0
3.261090188E1,4.872218170E0,-1.742526398E1,3.478167114E0
3.262084588E1,6.103108521E0,-1.076516373E1,9.199868774E-1
3.263078988E1,5.509742432E0,-7.403604126E0,-2.843636627E0
3.264073388E1,4.340523834E0,-6.445147247E0,-5.723797302E0
3.265067788E1,2.667902069E0,-6.766229553E0,-5.163362732E0
3.266062188E1,7.882608032E-1,-6.736291809E0,-3.573069763E0
3.267056588E1,7.544311523E-2,-5.844446411E0,-1.853595428E0
3.268050988E1,-8.731343079E-1,-3.798351288E0,-9.470805359E-1
3.269045388E1,-1.600920868E0,-1.726509705E0,-5.965095520E-1
3.270039788E1,-1.597178650E0,-4.034111023E-1,1.496887207E-2
3.271034188E1,-8.388555908E-1,7.848179626E-1,1.087638245E0
3.272028588E1,-4.939727783E-1,1.769769745E0,2.979254608E0
3.273022988E1,-3.237767029E-1,2.667003937E0,4.493056641E0
3.274017388E1,-6.831793213E-1,2.862647095E0,5.460345154E0
3.275011888E1,-1.412612457E0,2.224673767E0,5.457501068E0
3.276006288E1,-1.607656860E0,1.664837952E0,4.316423950E0
3.277000688E1,-1.480122070E0,1.403631134E0,2.883154449E0
3.277995088E1,-1.230890350E0,1.247655487E0,1.835632782E0
3.278989488E1,-1.057401123E0,1.178798676E0,1.200204163E0
3.279983888E1,-9.114546204E-1,1.133293304E0,7.984396362E-1
3.280978288E1,-7.053332520E-1,1.089733887E0,5.114863586E-1
3.281972688E1,-4.840933228E-1,1.049317932E0,7.553292847E-1
3.282967088E1,2.308200073E-1,8.822653198E-1,1.573228455E0
3.283961488E1,1.389410706E0,6.331832886E-2,3.134332123E0
3.284955888E1,3.382965088E0,-1.515149231E0,4.905299377E0
3.285950288E1,8.831484833E0,-5.213658142E0,3.559298401E0
3.286944688E1,1.255199799E1,-1.631831589E1,-5.069956970E0
3.287939088E1,-1.184037781E0,-2.517958878E1,-3.138373718E0
3.288933488E1,-1.109462860E1,-2.652379349E1,1.079944244E1
3.289927888E1,-1.166060165E1,-3.859020126E1,1.865540588E1
3.290922288E1,-1.344623840E1,-5.559244492E1,1.691168198E1
3.291916688E1,-5.529201965E0,-4.993855225E1,8.645571442E0
3.292911088E1,2.034269714E-1,-3.353895538E1,1.441203003E0
3.293905488E1,-3.576213226E0,-2.265748352E1,-2.454595642E0
3.294899988E1,-2.727328491E0,-1.331855392E1,-1.340687027E1
3.295894388E1,-4.415817261E-1,-8.294252014E0,-2.035901321E1
3.296888788E1,7.382647705E-1,-4.563260651E0,-2.938105179E1
3.297883188E1,1.033301239E0,-7.697742462E0,-1.833626953E1
3.298877588E1,3.640429688E0,-1.218196747E1,-7.610623627E0
3.299871988E1,6.416706390E0,-1.317066147E1,1.117725677E0
3.300866388E1,6.085145874E0,-1.094419144E1,8.053552551E0
3.301860788E1,4.171225891E0,-7.853269043E0,1.119731506E1
3.302855188E1,2.979404297E0,-4.629123688E0,1.044857208E1
3.303849588E1,2.344873810E0,-1.813628540E0,7.414381714E0
3.304843988E1,1.544039154E0,5.792953491E-2,4.549489288E0
3.305838388E1,5.656736755E-1,1.572480011E0,2.074535980E0
3.306832788E1,1.511856079E-2,2.517165527E0,3.272195435E-1
3.307827188E1,-2.421963501E-1,2.756368103E0,-2.148033142E-1
3.308821588E1,-3.155438232E-1,2.553539886E0,5.837860107E-3
3.309815988E1,-2.706372070E-1,2.174977112E0,2.859054565E-1
3.310810388E1,-2.013313293E-1,1.831591187E0,4.520599365E-1
3.311804788E1,-9.475296021E-2,1.542691956E0,6.939569092E-1
3.312799188E1,5.463638306E-2,1.317410431E0,1.173110504E0
3.313793688E1,2.140548706E-1,1.247954865E0,1.813478851E0
3.314788088E1,2.484832764E-1,1.440903625E0,2.661615143E0
3.315782488E1,-6.560856628E-1,1.696422272E0,5.674250336E0
3.316776888E1,-2.451003113E0,1.546434174E0,1.013677048E1
3.317771288E1,-4.091890869E0,-9.370513916E-2,1.294552963E1
3.318765688E1,-2.080523529E0,-5.696853333E0,1.595247665E1
3.319760088E1,2.863395538E0,-1.574006836E1,2.047292633E1
3.320754488E1,6.957382050E0,-4.501394302E1,3.328179016E0
3.321748888E1,8.847950592E0,-7.909656784E1,-2.555725342E1
3.322743288E1,6.246510315E0,-6.949807800E1,-6.478078766E0
3.323737688E1,-1.927990723E-1,-3.826717300E1,2.124532013E0
3.324732088E1,3.303480377E0,-1.927915878E1,2.927312622E0
3.325726488E1,4.657564545E0,-1.036848862E1,1.716330872E0
3.326720888E1,3.326532440E0,-5.898933105E0,-1.410516815E0
3.327715288E1,1.397643585E0,-6.656208344E0,-4.774172058E0
3.328709688E1,-7.110214233E-2,-7.977510681E0,-5.289550323E0
3.329704088E1,-1.058299255E0,-8.019273834E0,-3.696413269E0
3.330698488E1,-1.550924835E0,-6.557264099E0,-1.994302826E0
3.331692888E1,-2.719394989E0,-4.031416626E0,-1.580862579E0
3.332687288E1,-3.150498505E0,-1.443148956E0,-1.910626831E0
3.333681688E1,-3.310964813E0,1.814227295E-1,-7.433541870E-1
3.334676188E1,-2.331551514E0,1.509461060E0,6.876699829E-1
3.335670588E1,-3.852987671E-1,3.036735077E0,1.822909241E0
3.336664988E1,7.544311523E-1,4.216880951E0,2.622097321E0
3.337659388E1,8.268804932E-1,4.344864807E0,3.455713806E0
3.338653788E1,2.365081787E-2,3.562441864E0,4.105662231E0
3.339648188E1,-8.890013123E-1,2.435435486E0,4.180805969E0
3.340642588E1,-1.203647003E0,1.573078766E0,3.519930267E0
3.341636988E1,-1.225651245E0,1.116079102E0,2.379302216E0
3.342631388E1,-1.109193420E0,9.674382019E-1,1.274749146E0
3.343625788E1,-8.472381592E-1,9.298663330E-1,5.697152710E-1
3.344620188E1,-5.354365540E-1,8.925938416E-1,3.601510620E-1
3.345614588E1,-2.859054565E-1,8.824150085E-1,5.887257385E-1
3.346608988E1,3.285667419E-1,7.372169495E-1,1.654210052E0
3.347603388E1,1.941612396E0,-3.237767029E-1,3.537144470E0
3.348597788E1,7.270231476E0,-3.121907959E0,6.514602814E0
3.349592188E1,1.349907852E1,-8.408165131E0,6.813980255E0
3.350586588E1,9.995763702E0,-1.766222122E1,-2.672093353E0
3.351580988E1,-3.340303802E0,-2.599629044E1,-5.819598083E0
3.352575388E1,-9.517508240E0,-2.357193192E1,5.620811462E0
3.353569888E1,-8.908574524E0,-2.658875839E1,1.505973312E1
3.354564288E1,-1.321811279E1,-4.430965759E1,1.718246887E1
3.355558688E1,-1.133936966E1,-4.897380844E1,1.119252502E1
3.356553088E1,-8.601113892E-1,-3.716067398E1,3.182232513E0
3.357547488E1,-1.182091827E0,-2.715173767E1,-2.983296204E-1
3.358541888E1,-3.969894562E0,-1.977747253E1,-6.753655701E0
3.359536288E1,-7.973918152E-1,-1.202419556E1,-1.797761536E1
3.360530604E1,1.347348175E0,-8.758586426E0,-2.310056213E1
3.361525004E1,2.122885437E0,-5.948779449E0,-2.360276779E1
3.362519404E1,2.689307556E0,-9.257947998E0,-1.184786224E1
3.363513804E1,4.883744202E0,-1.153022278E1,-2.649190979E0
3.364508204E1,5.383405151E0,-9.823771362E0,4.583618317E0
3.365502604E1,4.274211731E0,-7.514822845E0,8.761879578E0
3.366497004E1,3.122357025E0,-5.003195801E0,1.000040405E1
3.367491404E1,2.445165253E0,-2.316133575E0,9.761051788E0
3.368485804E1,1.391955414E0,-5.041516113E-1,6.874005432E0
3.369480204E1,5.679190063E-1,6.707551575E-1,4.286037140E0
3.370474604E1,-9.220825195E-2,1.696122894E0,2.308499451E0
3.371469004E1,-3.180885315E-1,2.090103607E0,6.499484253E-1
3.372463404E1,-3.387455750E-1,2.008373566E0,-1.619631958E-1
3.373457904E1,-1.878593445E-1,1.811233521E0,-4.858895874E-1
3.374452304E1,-8.277786255E-2,1.572480011E0,-4.514611816E-1
3.375446704E1,-4.445755005E-2,1.305135956E0,3.023712158E-2
3.376441104E1,7.873626709E-2,1.097966766E0,7.876620483E-1
3.377435504E1,1.266366577E-1,1.092877350E0,1.472338257E0
3.378429904E1,-2.911445618E-1,1.301393738E0,2.691253510E0
3.379424304E1,-1.976340179E0,1.426234131E0,7.096742249E0
3.380418704E1,-4.058959351E0,5.905220032E-1,1.139984390E1
3.381413104E1,-4.523443451E0,-3.064876556E0,1.529579224E1
3.382407504E1,-5.719606018E-1,-1.098535583E1,2.075419144E1
3.383401904E1,5.739813995E0,-3.250310944E1,2.010933243E1
3.384396304E1,9.542805634E0,-7.270156631E1,-1.150836823E1
3.385390704E1,8.115972748E0,-7.479017303E1,-1.861005020E1
3.386385104E1,2.694396973E0,-4.470797928E1,-1.955683136E0
3.387379504E1,6.203100586E-1,-2.392414948E1,1.356329498E0
3.388373904E1,4.067790985E0,-1.433509003E1,1.107846222E0
3.389368304E1,5.083728333E0,-7.705226898E0,-1.721569977E0
3.390362704E1,3.804638214E0,-4.395459595E0,-4.889282684E0
3.391357104E1,2.298170929E0,-5.625451813E0,-6.014492798E0
3.392351604E1,6.788383484E-1,-6.280639343E0,-5.310207367E0
3.393346004E1,-1.264420624E0,-6.147715759E0,-2.703827362E0
3.394340404E1,-2.418820038E0,-5.221292267E0,-2.107617188E-1
3.395334804E1,-3.674558716E0,-3.409010925E0,1.401086426E0
3.396329204E1,-3.710484009E0,-9.815089417E-1,2.838846588E0
3.397323604E1,-3.279829559E0,1.261426849E0,4.064198456E0
3.398318004E1,-1.890269165E0,2.748434601E0,4.127217407E0
3.399312404E1,-2.963836670E-1,3.466641083E0,4.121978302E0
3.400306804E1,7.035369873E-2,3.485801239E0,4.771627350E0
3.401301204E1,-1.707948303E-1,3.111878815E0,5.106780396E0
3.402295604E1,-5.947132874E-1,2.344125366E0,4.356390839E0
3.403290004E1,-6.679110718E-1,1.663041687E0,3.108136597E0
3.404284404E1,-7.553292847E-1,1.321002960E0,1.901645508E0
3.405278804E1,-9.075627136E-1,1.228645020E0,1.041683807E0
3.406273204E1,-8.497828674E-1,1.152154083E0,3.086581421E-1
3.407267604E1,-6.954537964E-1,1.016386414E0,-1.489402771E-1
3.408262004E1,-4.077520752E-1,8.767268372E-1,9.984237671E-2
3.409256404E1,4.049079895E-1,5.472619629E-1,9.508227539E-1
3.410250804E1,1.418001251E0,-5.706134033E-1,2.143093414E0
3.411245204E1,4.132157135E0,-3.649560699E0,9.114546204E-1
3.412239704E1,1.308593765E1,-1.406385406E1,-6.001320190E0
3.413234104E1,9.975406036E0,-2.321642120E1,-3.930376740E0
3.414228504E1,-7.687863007E0,-2.606454849E1,8.782835999E0
3.415222904E1,-1.293834457E1,-3.299603439E1,1.829570389E1
3.416217304E1,-1.116213821E1,-4.729160660E1,1.844853607E1
3.417211704E1,-6.919810181E0,-4.958334091E1,1.054721695E1
3.418206104E1,-2.142045593E-1,-3.814667358E1,3.193010101E0
3.419200504E1,-2.228865051E-1,-2.576337479E1,-5.568420410E-2
3.420194904E1,-1.856140137E0,-1.811667618E1,-3.006947021E0
3.421189304E1,1.073717194E0,-1.104089035E1,-1.508652740E1
3.422183704E1,4.494254150E0,-6.653064880E0,-2.424702805E1
3.423178104E1,5.382057953E0,-5.437592468E0,-2.444955688E1
3.424172504E1,4.677323456E0,-9.238189087E0,-1.292098068E1
3.425166904E1,4.587809601E0,-1.228166016E1,-4.451293488E0
3.426161304E1,5.061275024E0,-1.161210251E1,3.358565826E0
3.427155704E1,3.715723114E0,-8.344846802E0,8.562793579E0
3.428150104E1,2.041903839E0,-5.110821991E0,9.962233429E0
3.429144504E1,9.635462952E-1,-2.303709412E0,8.684939575E0
3.430138904E1,4.623884583E-1,-3.622467041E-1,6.565796356E0
3.431133404E1,1.836680603E-1,9.394464111E-1,4.726271667E0
3.432127804E1,4.266128540E-2,1.761686554E0,3.045267334E0
3.433122204E1,6.511459351E-2,2.264640656E0,1.636097717E0
3.434116604E1,1.577719116E-1,2.255659332E0,8.828640747E-1
3.435111004E1,2.383044434E-1,2.000440063E0,8.675958252E-1
3.436105404E1,4.546046448E-1,1.769769745E0,9.273216248E-1
3.437099804E1,6.670129395E-1,1.570384369E0,1.239422607E0
3.438094204E1,9.624984741E-1,1.563798065E0,1.914219360E0
3.439088604E1,1.224453735E0,1.816772003E0,2.942880249E0
3.440083004E1,6.511459351E-2,2.091750183E0,6.149362335E0
3.441077404E1,-2.866389313E0,1.612596588E0,1.179966248E1
3.442071804E1,-4.638554077E0,-3.474275208E-1,1.381581985E1
3.443066204E1,-2.526595917E0,-5.350922699E0,1.538201294E1
3.444060604E1,3.015628967E0,-1.436487808E1,1.892918655E1
3.445055004E1,1.030981064E1,-4.283163116E1,8.074958038E0
3.446049404E1,9.603279877E0,-7.863896942E1,-2.849249954E1
3.447043804E1,6.915469208E0,-7.077088120E1,-1.331975143E1
3.448038204E1,-1.754351807E-1,-3.777858902E1,1.869911499E0
3.449032604E1,1.704655151E0,-1.897544037E1,3.218606873E0
3.450027004E1,4.005969543E0,-1.013302826E1,2.048490143E0
3.451021404E1,2.445015564E0,-4.719086609E0,-8.247848511E-1
3.452015904E1,1.326990509E0,-5.547613678E0,-3.004402313E0
3.453010304E1,1.079255676E-1,-7.210505676E0,-4.311035156E0
3.454004704E1,-1.999092865E0,-7.854915619E0,-3.115022278E0
3.454999104E1,-2.564317474E0,-8.117469635E0,-1.521885223E0
3.455993504E1,-2.913241882E0,-6.695576477E0,-3.185375977E-1
3.456987904E1,-3.755240936E0,-4.450395355E0,1.706451416E-2
3.457982304E1,-3.914958801E0,-2.388133850E0,-5.213658142E-1
3.458976704E1,-2.898722076E0,-2.652484131E-1,-9.544152832E-1
3.459971104E1,-7.930508423E-1,1.698068848E0,-2.824626160E-1
3.460965567E1,1.035546570E0,3.094365234E0,1.302291870E0
3.461959967E1,1.824106750E0,3.621419220E0,2.709216156E0
3.462954367E1,1.974094849E0,3.468736725E0,3.335214386E0
3.463948767E1,1.702709198E0,2.997965698E0,3.331921234E0
3.464943167E1,1.175355835E0,2.519859924E0,3.341351624E0
3.465937567E1,5.267546082E-1,2.144889679E0,3.385210419E0
3.466931967E1,-1.416055298E-1,1.879790955E0,3.313060455E0
3.467926367E1,-4.842430115E-1,1.534159698E0,2.509232025E0
3.468920767E1,-6.120771790E-1,1.290017395E0,1.373843079E0
3.469915167E1,-6.635700989E-1,1.206341400E0,6.774911499E-1
3.470909667E1,-6.566844177E-1,1.103355560E0,6.411167908E-1
3.471904067E1,-4.567002869E-1,9.425898743E-1,1.436113586E0
3.472898467E1,6.953041077E-1,4.373904419E-1,3.205583954E0
3.473892867E1,1.941462708E0,-1.410666504E0,6.397396545E0
3.474887267E1,3.801345062E0,-4.399351501E0,8.147108002E0
3.475881667E1,7.329957275E0,-9.031319275E0,6.831942902E0
3.476876067E1,6.172264709E0,-2.571068436E1,-8.393046570E-1
3.477870467E1,-8.518336029E0,-4.467834091E1,-2.914289703E0
3.478864867E1,-8.959618378E0,-4.820785126E1,9.407636719E0
3.479859267E1,-1.026804749E1,-4.606805099E1,1.710298416E1
3.480853667E1,-4.325554962E0,-3.766991501E1,1.136646332E1
3.481848067E1,-5.950126648E-1,-2.701177872E1,3.503464508E0
3.482842467E1,-6.231691132E0,-2.141776154E1,-2.595602417E-1
3.483836867E1,-6.450835419E0,-1.475391907E1,-9.296567688E0
3.484831267E1,-2.443518677E0,-8.053402863E0,-2.132166138E1
3.485825667E1,1.476230164E0,-4.695735168E0,-2.693199463E1
3.486820067E1,4.879702606E0,-9.324409790E0,-1.618419479E1
3.487814467E1,5.797743530E0,-1.422491913E1,-7.872728577E0
3.488808867E1,4.586761780E0,-1.493833557E1,-4.328997803E-1
3.489803367E1,3.478765869E0,-1.146211441E1,4.611460419E0
3.490797767E1,2.768792267E0,-6.847959595E0,6.967261505E0
3.491792167E1,2.539319458E0,-3.926185455E0,8.098908234E0
3.492786567E1,2.500849457E0,-1.434317322E0,8.019124146E0
3.493780967E1,2.146985321E0,4.833448792E-1,7.242389374E0
3.494775367E1,1.471290436E0,1.638792114E0,5.863157501E0
3.495769767E1,8.728349304E-1,2.115850067E0,4.330345001E0
3.496764167E1,4.592449951E-1,2.189945984E0,2.999462585E0
3.497758567E1,2.854563904E-1,2.142644348E0,2.009122009E0
3.498752967E1,1.936972046E-1,1.982477417E0,1.437760162E0
3.499747367E1,1.507365417E-1,1.852697296E0,1.161584473E0
3.500741767E1,2.445913696E-1,1.711840210E0,1.171763306E0
3.501736167E1,4.285588074E-1,1.591340790E0,1.616488495E0
3.502730567E1,7.316784668E-1,1.597028961E0,2.189796295E0
3.503724967E1,3.890409851E-1,1.782792664E0,3.466940460E0
3.504719367E1,-1.625170441E0,1.720971222E0,7.335046692E0
3.505713767E1,-3.658092957E0,5.903723145E-1,9.494456177E0
3.506708167E1,-2.657723236E0,-2.925067291E0,1.030142807E1
3.507702567E1,1.211430817E0,-8.332572327E0,1.563453781E1
3.508697067E1,5.829776917E0,-3.401032516E1,1.268776566E1
3.509691467E1,9.118737488E0,-7.775835068E1,-2.111479156E1
3.510685867E1,7.459138641E0,-7.184190399E1,-8.989256744E0
3.511680267E1,5.074447632E-1,-3.996823563E1,1.670526123E-1
3.512674667E1,-1.766326904E-2,-2.159798676E1,1.509910126E0
3.513669067E1,3.372037811E0,-1.325807968E1,1.679058380E0
3.514663467E1,2.693648529E0,-8.303682404E0,-2.740201721E0
3.515657867E1,-1.410067749E-1,-9.153465271E0,-6.020630035E0
3.516652267E1,-7.039860535E-1,-1.054796539E1,-6.555318146E0
3.517646667E1,-1.339714050E0,-1.012299911E1,-5.064418488E0
3.518641067E1,-1.601968689E0,-7.314539337E0,-4.005819855E0
3.519635467E1,-2.512076111E0,-3.924987946E0,-2.546055450E0
3.520629867E1,-2.287393341E0,-1.741029510E0,-1.289867706E0
3.521624267E1,-7.457492065E-1,6.385720825E-1,1.083746338E-1
3.522618667E1,3.182382202E-1,2.712509308E0,1.110839996E0
3.523613067E1,8.122109985E-1,3.459456024E0,1.450184326E0
3.524607467E1,7.563771057E-1,3.445235596E0,2.376757507E0
3.525601867E1,6.245013428E-1,3.124752045E0,3.667822723E0
3.526596267E1,1.053808594E-1,2.571502533E0,4.844675446E0
3.527590667E1,-4.794529724E-1,2.067949677E0,5.320984955E0
3.528585167E1,-8.319699097E-1,1.628164215E0,4.752766571E0
3.529579567E1,-9.556127930E-1,1.324146423E0,3.546425171E0
3.530573967E1,-1.092877350E0,1.226549377E0,2.551743622E0
3.531568367E1,-1.287173309E0,1.279688873E0,1.798360291E0
